# Sample S5c (81059)
# Tripeldot, gemessen mit QPC links unten
# Transconductance von 14 nach 12; Auf Gate hf3 gelockt mit ca. 0.00066 V bei 33Hz. V_{SD,DC}=-0.0003 V; Ca. 30mK.
# Lock-In: Sensitivity 0.005 V, 0.3s, Normal, Bandpaﬂ Q=50.
# Ithaco: Amplification 1e-09, Supression 10e-10 off, Rise Time 0.3ms.
# G11=-0.385 (Manus1); G15=-0.410 (Manus2); G06=-0.455 (Manus3); Ghf1=-0.145 (Manus04); Ghf2=-0.155 (Manus05);
# G01=-0.382 (Yoko01); G03=-0.450 (Yoko02); G13=-0.603 (Knick14); G09=-0.603 (Yoko10); 10,02,04 auf GND
# Fahre aussen Ghf4 (Yoko04); innen Ghf3 (Yoko09);
# grosses\\_diagramm\\_001; started at 2006/07/07-21:02:07
# Recorded with $Id: Measurement.pm 438 2006-05-29 10:41:09Z schroeer $
-0.4	-0.183	-5.07000000E-02	+4.20000000E-03
-0.4	-0.182	-5.32000000E-02	+3.10000000E-03
-0.4	-0.181	-4.03000000E-02	+5.20000000E-03
-0.4	-0.18	-1.34000000E-02	+4.20000000E-03
-0.4	-0.179	-4.08000000E-02	+2.10000000E-03
-0.4	-0.178	+4.10000000E-03	+0.00000000E-04
-0.4	-0.177	+6.41000000E-02	+4.20000000E-03
-0.4	-0.176	+8.48000000E-02	+9.40000000E-03
-0.4	-0.175	+6.87000000E-02	+6.30000000E-03
-0.4	-0.174	+7.96000000E-02	+1.00000000E-03
-0.4	-0.173	+6.56000000E-02	+5.20000000E-03
-0.4	-0.172	+5.69000000E-02	+5.20000000E-03
-0.4	-0.171	+5.27000000E-02	+5.20000000E-03
-0.4	-0.17	+6.46000000E-02	+3.10000000E-03
-0.4	-0.169	+6.05000000E-02	+2.10000000E-03
-0.4	-0.168	+3.77000000E-02	+4.20000000E-03
-0.4	-0.167	+4.34000000E-02	+4.20000000E-03
-0.4	-0.166	+4.34000000E-02	+2.10000000E-03
-0.4	-0.165	+3.41000000E-02	+7.30000000E-03
-0.4	-0.164	+3.46000000E-02	+3.10000000E-03
-0.4	-0.163	+2.48000000E-02	+6.30000000E-03
-0.4	-0.162	+1.50000000E-02	+8.40000000E-03
-0.4	-0.161	+2.10000000E-03	+4.20000000E-03
-0.4	-0.16	+7.80000000E-03	+2.10000000E-03
-0.4	-0.159	+3.60000000E-03	+2.10000000E-03
-0.4	-0.158	+4.08000000E-02	+1.00000000E-03
-0.4	-0.157	+5.07000000E-02	+3.10000000E-03
-0.4	-0.156	+2.27000000E-02	+6.30000000E-03
-0.4	-0.155	-3.10000000E-02	+3.10000000E-03
-0.4	-0.154	-6.25000000E-02	+9.40000000E-03
-0.4	-0.153	-6.10000000E-02	+8.40000000E-03
-0.4	-0.152	-3.36000000E-02	+5.20000000E-03
-0.4	-0.151	-6.70000000E-03	+5.20000000E-03
-0.4	-0.15	+2.33000000E-02	+7.30000000E-03
-0.4	-0.149	+6.15000000E-02	+2.10000000E-03
-0.4	-0.148	+6.72000000E-02	+9.40000000E-03
-0.4	-0.147	+5.32000000E-02	+4.20000000E-03
-0.4	-0.146	+3.77000000E-02	+6.30000000E-03
-0.4	-0.145	+5.07000000E-02	+4.20000000E-03
-0.4	-0.144	+9.61000000E-02	+2.10000000E-03
-0.4	-0.143	+1.00300000E-01	+4.20000000E-03
-0.4	-0.142	+8.27000000E-02	+7.30000000E-03
-0.4	-0.141	+5.43000000E-02	+4.20000000E-03
-0.4	-0.14	+4.19000000E-02	+7.30000000E-03
-0.4	-0.139	+1.60000000E-03	+4.20000000E-03
-0.4	-0.138	-1.60000000E-02	+9.40000000E-03
-0.4	-0.137	+7.80000000E-03	+1.00000000E-03
-0.4	-0.136	+1.34000000E-02	+1.15000000E-02
-0.4	-0.135	-1.00000000E-03	+7.30000000E-03
-0.4	-0.134	-4.70000000E-02	+7.30000000E-03
-0.4	-0.133	-8.37000000E-02	+6.30000000E-03
-0.4	-0.132	-5.17000000E-02	+9.40000000E-03
-0.4	-0.131	-1.40000000E-02	+6.30000000E-03
-0.4	-0.13	-5.00000000E-04	+1.05000000E-02
-0.4	-0.129	-3.20000000E-02	+4.20000000E-03
-0.4	-0.128	-3.05000000E-02	+1.05000000E-02
-0.4	-0.127	-1.65000000E-02	+1.00000000E-03
-0.4	-0.126	+6.20000000E-03	+6.30000000E-03
